,filename,acquisition,systemVendor,systemModel,systemFieldStrength_T,receiverChannels,institutionName,enc_x,enc_y,enc_z,rec_x,rec_y,rec_z,enc_x_mm,enc_y_mm,enc_z_mm,rec_x_mm,rec_y_mm,rec_z_mm,nPE,acc,num_low_freq,TR,TE,TI,flipAngle_deg,sequence_type,echo_spacing,slices_min,slices_max,patch_ny,offset_y
14,knee/data_reduced/multicoil_train/file1000179.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3240.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
15,knee/data_reduced/multicoil_train/file1000198.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3670.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
16,knee/data_reduced/multicoil_train/file1000205.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
17,knee/data_reduced/multicoil_train/file1000225.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
18,knee/data_reduced/multicoil_train/file1000237.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2620.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
19,knee/data_reduced/multicoil_train/file1000246.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,322,1,320,320,1,280.0,140.979996,4.5,140.0,140.0,3.0,290,0,0,3500.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
20,knee/data_reduced/multicoil_train/file1000248.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,HJD,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2970.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
21,knee/data_reduced/multicoil_train/file1000250.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
22,knee/data_reduced/multicoil_train/file1000275.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
23,knee/data_reduced/multicoil_train/file1000293.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,HJD,640,388,1,320,320,1,280.0,169.53999299999998,4.5,140.0,140.0,3.0,310,0,0,3000.0,30.0,100.0,150.0,TurboSpinEcho,7.38,5,-1,96,0
24,knee/data_reduced/multicoil_train/file1000298.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
25,knee/data_reduced/multicoil_train/file1000311.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,322,1,320,320,1,280.0,140.979996,4.5,140.0,140.0,3.0,290,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
26,knee/data_reduced/multicoil_train/file1000317.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
27,knee/data_reduced/multicoil_train/file1000338.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3060.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
28,knee/data_reduced/multicoil_train/file1000340.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,HJD,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3240.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
29,knee/data_reduced/multicoil_train/file1000347.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
30,knee/data_reduced/multicoil_train/file1000418.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,HJD,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
31,knee/data_reduced/multicoil_train/file1000420.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,HJD,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
32,knee/data_reduced/multicoil_train/file1000425.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,TH,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3060.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
33,knee/data_reduced/multicoil_train/file1000443.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2890.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
34,knee/data_reduced/multicoil_train/file1000448.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3060.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
35,knee/data_reduced/multicoil_train/file1000458.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
36,knee/data_reduced/multicoil_train/file1000459.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
37,knee/data_reduced/multicoil_train/file1000482.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3500.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
38,knee/data_reduced/multicoil_train/file1000501.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3060.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
39,knee/data_reduced/multicoil_train/file1000509.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,HJD,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2890.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
40,knee/data_reduced/multicoil_train/file1000511.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
41,knee/data_reduced/multicoil_train/file1000514.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,388,1,320,320,1,280.0,170.100006,4.5,140.0,140.0,3.0,350,0,0,3320.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
42,knee/data_reduced/multicoil_train/file1000517.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3060.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
43,knee/data_reduced/multicoil_train/file1000529.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3060.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
44,knee/data_reduced/multicoil_train/file1000547.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3060.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
45,knee/data_reduced/multicoil_train/file1000566.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
46,knee/data_reduced/multicoil_train/file1000568.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2540.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
47,knee/data_reduced/multicoil_train/file1000583.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
48,knee/data_reduced/multicoil_train/file1000602.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
49,knee/data_reduced/multicoil_train/file1000610.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3150.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
50,knee/data_reduced/multicoil_train/file1000612.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3930.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
51,knee/data_reduced/multicoil_train/file1000615.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3240.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
52,knee/data_reduced/multicoil_train/file1000638.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,370,1,320,320,1,300.0,173.399994,4.5,150.0,150.0,3.0,370,0,0,3150.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
53,knee/data_reduced/multicoil_train/file1000639.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
54,knee/data_reduced/multicoil_train/file1000653.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
55,knee/data_reduced/multicoil_train/file1000658.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
56,knee/data_reduced/multicoil_train/file1000689.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
57,knee/data_reduced/multicoil_train/file1000721.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
58,knee/data_reduced/multicoil_train/file1000723.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
59,knee/data_reduced/multicoil_train/file1000736.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3590.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
60,knee/data_reduced/multicoil_train/file1000740.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3060.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
61,knee/data_reduced/multicoil_train/file1000752.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,322,1,320,320,1,280.0,140.979996,4.5,140.0,140.0,3.0,290,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
62,knee/data_reduced/multicoil_train/file1000776.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
63,knee/data_reduced/multicoil_train/file1000808.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
64,knee/data_reduced/multicoil_train/file1000814.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
65,knee/data_reduced/multicoil_train/file1000848.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
66,knee/data_reduced/multicoil_train/file1000863.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3060.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
67,knee/data_reduced/multicoil_train/file1000865.h5,CORPDFS_FBK,SIEMENS,Aera,1.494,15,HJD,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,3000.0,33.0,100.0,150.0,TurboSpinEcho,10.9,5,-1,96,0
68,knee/data_reduced/multicoil_train/file1000002.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
69,knee/data_reduced/multicoil_train/file1000023.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
70,knee/data_reduced/multicoil_train/file1000027.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
71,knee/data_reduced/multicoil_train/file1000029.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
72,knee/data_reduced/multicoil_train/file1000039.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,TH,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
73,knee/data_reduced/multicoil_train/file1000059.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,HJD,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
74,knee/data_reduced/multicoil_train/file1000064.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
75,knee/data_reduced/multicoil_train/file1000065.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
76,knee/data_reduced/multicoil_train/file1000066.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
77,knee/data_reduced/multicoil_train/file1000094.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
78,knee/data_reduced/multicoil_train/file1000100.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,300.0,172.949997,4.5,150.0,150.0,3.0,332,0,0,3120.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
79,knee/data_reduced/multicoil_train/file1000120.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2900.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
80,knee/data_reduced/multicoil_train/file1000125.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,3120.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
81,knee/data_reduced/multicoil_train/file1000127.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
82,knee/data_reduced/multicoil_train/file1000138.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,HJD,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
83,knee/data_reduced/multicoil_train/file1000148.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2900.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
84,knee/data_reduced/multicoil_train/file1000161.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
85,knee/data_reduced/multicoil_train/file1000173.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
86,knee/data_reduced/multicoil_train/file1000177.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2900.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
87,knee/data_reduced/multicoil_train/file1000204.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,HJD,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
88,knee/data_reduced/multicoil_train/file1000210.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2300.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
89,knee/data_reduced/multicoil_train/file1000220.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2970.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
90,knee/data_reduced/multicoil_train/file1000221.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
91,knee/data_reduced/multicoil_train/file1000223.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
92,knee/data_reduced/multicoil_train/file1000224.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
93,knee/data_reduced/multicoil_train/file1000231.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
94,knee/data_reduced/multicoil_train/file1000233.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
95,knee/data_reduced/multicoil_train/file1000236.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
