,filename,acquisition,systemVendor,systemModel,systemFieldStrength_T,receiverChannels,institutionName,enc_x,enc_y,enc_z,rec_x,rec_y,rec_z,enc_x_mm,enc_y_mm,enc_z_mm,rec_x_mm,rec_y_mm,rec_z_mm,nPE,acc,num_low_freq,TR,TE,TI,flipAngle_deg,sequence_type,echo_spacing,slices_min,slices_max,patch_ny,offset_y
13,knee/data_reduced/multicoil_train/file1000039.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,TH,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
14,knee/data_reduced/multicoil_train/file1000059.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,HJD,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
15,knee/data_reduced/multicoil_train/file1000064.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
16,knee/data_reduced/multicoil_train/file1000065.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
17,knee/data_reduced/multicoil_train/file1000066.h5,CORPDFS_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2870.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
18,knee/data_reduced/multicoil_train/file1000057.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,3270.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
19,knee/data_reduced/multicoil_train/file1000090.h5,CORPDFS_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,3040.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
20,knee/data_reduced/multicoil_train/file1000115.h5,CORPDFS_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,3270.0,33.0,100.0,140.0,TurboSpinEcho,10.96,5,-1,96,0
21,knee/data_reduced/multicoil_train/file1000003.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
22,knee/data_reduced/multicoil_train/file1000021.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
23,knee/data_reduced/multicoil_train/file1000040.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2200.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
24,knee/data_reduced/multicoil_train/file1000045.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,TH,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
25,knee/data_reduced/multicoil_train/file1000048.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
26,knee/data_reduced/multicoil_train/file1000058.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
27,knee/data_reduced/multicoil_train/file1000069.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,HJD,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
28,knee/data_reduced/multicoil_train/file1000098.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
29,knee/data_reduced/multicoil_train/file1000116.h5,CORPD_FBK,SIEMENS,Skyra,2.89362,15,NYU,640,368,1,320,320,1,300.0,172.949997,4.5,150.0,150.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
30,knee/data_reduced/multicoil_train/file1000005.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
31,knee/data_reduced/multicoil_train/file1000012.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
32,knee/data_reduced/multicoil_train/file1000032.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2240.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
33,knee/data_reduced/multicoil_train/file1000043.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2870.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
34,knee/data_reduced/multicoil_train/file1000075.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
35,knee/data_reduced/multicoil_train/file1000084.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
36,knee/data_reduced/multicoil_train/file1000086.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
37,knee/data_reduced/multicoil_train/file1000109.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
38,knee/data_reduced/multicoil_train/file1000117.h5,CORPD_FBK,SIEMENS,Aera,1.494,15,NYU,640,372,1,320,320,1,280.0,162.820007,4.5,140.0,140.0,3.0,335,0,0,2800.0,32.0,100.0,140.0,TurboSpinEcho,10.78,5,-1,96,0
39,knee/data_reduced/multicoil_train/file1000010.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
40,knee/data_reduced/multicoil_train/file1000089.h5,CORPD_FBK,SIEMENS,Biograph_mMR,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
41,knee/data_reduced/multicoil_train/file1000061.h5,CORPD_FBK,SIEMENS,Prisma_fit,2.89362,15,NYU,640,368,1,320,320,1,280.0,161.419998,4.5,140.0,140.0,3.0,332,0,0,2750.0,27.0,100.0,140.0,TurboSpinEcho,8.85,5,-1,96,0
42,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002425.h5,AXFLAIR,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
43,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002428.h5,AXFLAIR,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
44,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002429.h5,AXFLAIR,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
45,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002435.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
46,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002442.h5,AXFLAIR,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
47,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_200_6002452.h5,AXFLAIR,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
48,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_202_6000421.h5,AXFLAIR,SIEMENS,Aera,1.494,16,TH RADIOLOGY,640,312,1,320,290,1,440.0,214.5275,7.5,220.0,199.375,5.0,234,0,0,9000.0,86.0,2500.0,150.0,TurboSpinEcho,9.6,0,10,128,30
49,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_202_6000424.h5,AXFLAIR,SIEMENS,Aera,1.494,16,TH RADIOLOGY,640,264,1,320,260,1,440.0,181.4312,7.5,220.0,178.75,5.0,198,0,0,9000.0,86.0,2500.0,150.0,TurboSpinEcho,9.6,0,10,128,30
50,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_202_6000425.h5,AXFLAIR,SIEMENS,Aera,1.494,16,TH RADIOLOGY,512,320,1,256,256,1,440.0,275.0,4.5,220.0,220.0,3.0,256,0,0,9000.0,88.0,2500.0,150.0,TurboSpinEcho,9.8,0,10,128,30
51,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_202_6000428.h5,AXFLAIR,SIEMENS,Aera,1.494,16,TH RADIOLOGY,640,264,1,320,260,1,440.0,181.4312,7.5,220.0,178.75,5.0,198,0,0,9000.0,86.0,2500.0,150.0,TurboSpinEcho,9.6,0,10,128,30
52,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_209_6001344.h5,AXFLAIR,SIEMENS,Biograph_mMR,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,256,0,0,9000.0,90.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
53,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_210_6001479.h5,AXFLAIR,SIEMENS,Prisma_fit,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
54,brain/data_reduced/multicoil_train/file_brain_AXFLAIR_210_6001480.h5,AXFLAIR,SIEMENS,Prisma_fit,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,9000.0,81.0,2500.0,150.0,TurboSpinEcho,9.02,0,10,128,30
55,brain/data_reduced/multicoil_train/file_brain_AXT1POST_200_6001959.h5,AXT1POST,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,5.0,220.0,220.0,5.0,320,0,0,250.0,2.64,300.0,70.0,Flash,,0,10,128,30
56,brain/data_reduced/multicoil_train/file_brain_AXT1POST_200_6001962.h5,AXT1POST,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,5.0,220.0,220.0,5.0,320,0,0,250.0,2.64,300.0,70.0,Flash,,0,10,128,30
57,brain/data_reduced/multicoil_train/file_brain_AXT1POST_200_6001963.h5,AXT1POST,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,5.0,220.0,220.0,5.0,320,0,0,250.0,2.64,300.0,70.0,Flash,,0,10,128,30
58,brain/data_reduced/multicoil_train/file_brain_AXT1POST_200_6001967.h5,AXT1POST,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,5.0,220.0,220.0,5.0,320,0,0,250.0,2.64,300.0,70.0,Flash,,0,10,128,30
59,brain/data_reduced/multicoil_train/file_brain_AXT1POST_200_6001969.h5,AXT1POST,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,5.0,220.0,220.0,5.0,320,0,0,250.0,2.64,300.0,70.0,Flash,,0,10,128,30
60,brain/data_reduced/multicoil_train/file_brain_AXT1POST_200_6001970.h5,AXT1POST,SIEMENS,Skyra,2.8936,20,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,5.0,220.0,220.0,5.0,320,0,0,250.0,2.64,300.0,70.0,Flash,,0,10,128,30
61,brain/data_reduced/multicoil_train/file_brain_AXT1POST_200_6001973.h5,AXT1POST,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,5.0,220.0,220.0,5.0,320,0,0,250.0,2.64,300.0,70.0,Flash,,0,10,128,30
62,brain/data_reduced/multicoil_train/file_brain_AXT1POST_200_6001975.h5,AXT1POST,SIEMENS,Skyra,2.8936,16,NYU LANGONE CBI,640,320,1,320,320,1,440.0,220.0,5.0,220.0,220.0,5.0,320,0,0,250.0,2.64,300.0,70.0,Flash,,0,10,128,30
63,brain/data_reduced/multicoil_train/file_brain_AXT1POST_202_6000266.h5,AXT1POST,SIEMENS,Aera,1.494,16,TH RADIOLOGY,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,446.0,9.4,100.0,140.0,TurboSpinEcho,9.4,0,10,128,30
64,brain/data_reduced/multicoil_train/file_brain_AXT1POST_202_6000267.h5,AXT1POST,SIEMENS,Aera,1.494,16,TH RADIOLOGY,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,446.0,9.4,100.0,140.0,TurboSpinEcho,9.4,0,10,128,30
65,brain/data_reduced/multicoil_train/file_brain_AXT1POST_202_6000268.h5,AXT1POST,SIEMENS,Aera,1.494,20,TH RADIOLOGY,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,419.0,9.4,100.0,140.0,TurboSpinEcho,9.4,0,10,128,30
66,brain/data_reduced/multicoil_train/file_brain_AXT1POST_202_6000269.h5,AXT1POST,SIEMENS,Aera,1.494,20,TH RADIOLOGY,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,446.0,9.4,100.0,140.0,TurboSpinEcho,9.4,0,10,128,30
67,brain/data_reduced/multicoil_train/file_brain_AXT1POST_202_6000271.h5,AXT1POST,SIEMENS,Aera,1.494,20,TH RADIOLOGY,640,320,1,320,320,1,400.0,200.0,7.5,200.0,200.0,5.0,224,0,0,419.0,9.4,100.0,140.0,TurboSpinEcho,9.4,0,10,128,30
68,brain/data_reduced/multicoil_train/file_brain_AXT1POST_202_6000272.h5,AXT1POST,SIEMENS,Aera,1.494,16,TH RADIOLOGY,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,446.0,9.4,100.0,140.0,TurboSpinEcho,9.4,0,10,128,30
69,brain/data_reduced/multicoil_train/file_brain_AXT1POST_202_6000273.h5,AXT1POST,SIEMENS,Aera,1.494,16,TH RADIOLOGY,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,400.0,9.4,100.0,140.0,TurboSpinEcho,9.4,0,10,128,30
70,brain/data_reduced/multicoil_train/file_brain_AXT1POST_202_6000274.h5,AXT1POST,SIEMENS,Aera,1.494,20,TH RADIOLOGY,640,320,1,320,320,1,440.0,220.0,7.5,220.0,220.0,5.0,224,0,0,419.0,9.4,100.0,140.0,TurboSpinEcho,9.4,0,10,128,30
71,brain/data_reduced/multicoil_train/file_brain_AXT1POST_203_6000594.h5,AXT1POST,SIEMENS,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,640,320,1,320,320,1,440.0,220.0,5.0,220.0,220.0,5.0,320,0,0,264.0,2.88,300.0,70.0,Flash,,0,10,128,30
72,brain/data_reduced/multicoil_train/file_brain_AXT1POST_203_6000595.h5,AXT1POST,SIEMENS,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,640,320,1,320,320,1,440.0,220.0,5.0,220.0,220.0,5.0,320,0,0,264.0,2.88,300.0,70.0,Flash,,0,10,128,30
73,brain/data_reduced/multicoil_train/file_brain_AXT1POST_203_6000597.h5,AXT1POST,SIEMENS,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,640,320,1,320,320,1,440.0,220.0,5.0,220.0,220.0,5.0,320,0,0,264.0,2.88,300.0,70.0,Flash,,0,10,128,30
74,brain/data_reduced/multicoil_train/file_brain_AXT1POST_203_6000599.h5,AXT1POST,SIEMENS,TrioTim,2.8936,4,NYU Clinical Cancer Ctr,640,320,1,320,320,1,440.0,220.0,5.0,220.0,220.0,5.0,320,0,0,264.0,2.88,300.0,70.0,Flash,,0,10,128,30
75,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070009.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
76,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070010.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
77,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070014.h5,AXT1POST,SIEMENS,Avanto,1.494,6,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,466.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
78,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070015.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
79,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070020.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
80,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070023.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
81,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070026.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
82,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070028.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
83,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070031.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
84,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070032.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,439.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
85,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070034.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
86,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070035.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
87,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070038.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
88,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070043.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
89,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070060.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
90,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070063.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
91,brain/data_reduced/multicoil_train/file_brain_AXT1POST_207_2070069.h5,AXT1POST,SIEMENS,Avanto,1.494,4,NYU,640,322,1,320,320,1,440.0,221.98,7.5,220.0,220.0,5.0,226,0,0,500.0,9.7,100.0,140.0,TurboSpinEcho,9.72,0,10,128,30
